feature_1,feature_2,Пирсон,Спирман
"Динамическая вязкость CCS -20°C, ASTM D5293",Разветвленность радикала / радикалов,,
"Динамическая вязкость CCS -20°C, ASTM D5293","Размер мицелл, нм",,
"Динамическая вязкость CCS -20°C, ASTM D5293","Содержание MgCO3, CaCO3, % масс.",,
"Динамическая вязкость CCS -20°C, ASTM D5293",Содержание Азота,,
"Динамическая вязкость CCS -20°C, ASTM D5293",Содержание Бора,,
"Динамическая вязкость CCS -20°C, ASTM D5293",Содержание ароматики,,
"Динамическая вязкость CCS -20°C, ASTM D5293","Содержание воды, % масс.",,
"Динамическая вязкость CCS -20°C, ASTM D5293","Содержание других элементов (например, бора)",,
"Динамическая вязкость CCS -20°C, ASTM D5293",Содержание масла,,
"Динамическая вязкость CCS -20°C, ASTM D5293","Содержание масла, % масс.",,
"Динамическая вязкость CCS -20°C, ASTM D5293","Содержание металла (Ca/Mg), % масс.",,
"Динамическая вязкость CCS -20°C, ASTM D5293","Содержание мыла, % масс.",,
"Динамическая вязкость CCS -20°C, ASTM D5293",Содержание насыщ. у/в,,
"Динамическая вязкость CCS -20°C, ASTM D5293",Содержание полимера,,
"Динамическая вязкость CCS -20°C, ASTM D5293","Содержание серы, % масс.",,
"Динамическая вязкость CCS -20°C, ASTM D5293","Содержание серы, мг/кг",,
"Динамическая вязкость CCS -20°C, ASTM D5293",Соотношение мономеров (EO:PO),,
"Динамическая вязкость CCS -20°C, ASTM D5293",Средневесовая масса,,
"Динамическая вязкость CCS -20°C, ASTM D5293",Степень полисульфидности,,
"Динамическая вязкость CCS -20°C, ASTM D5293","Стерический фактор, Å3",,
"Динамическая вязкость CCS -20°C, ASTM D5293",Структура УВ-радикала,,
"Динамическая вязкость CCS -20°C, ASTM D5293","Температура плавления, °C",,
"Динамическая вязкость CCS -20°C, ASTM D5293","Температура разложения, °C",,
"Динамическая вязкость CCS -20°C, ASTM D5293",Тип АО,,
"Динамическая вязкость CCS -20°C, ASTM D5293",Тип лиганда,,
"Динамическая вязкость CCS -20°C, ASTM D5293",Тип полимера,,
"Динамическая вязкость CCS -20°C, ASTM D5293",Тип спиртового радикала,,
"Динамическая вязкость CCS -20°C, ASTM D5293",Тип сукцинимида,,
"Динамическая вязкость CCS -20°C, ASTM D5293","Химический потенциал, Дж/моль",,
"Динамическая вязкость CCS -20°C, ASTM D5293","Энергия ВЗМО, эВ",,
"Динамическая вязкость CCS -20°C, ASTM D5293","Энергия НСМО, эВ",,
"Динамическая вязкость CCS -20°C, ASTM D5293","Энергия диссоциации связи Х-Н, ккал/моль",,
"Динамическая вязкость CCS -25°C, ASTM D5293","Дипольный момент, Д",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Длина углеродной цепи,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Индекс полидисперсности,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Индекс стабильности, %",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Категория,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Кинематическая вязкость,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Кинематическая вязкость, при -30⁰С | ASTM D445",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Класс полиамина,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Класс субстрата,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Масса гидрофобного хвоста, г/моль",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Модификация,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Номер CAS,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Номер CAS / SMILES,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Отношение S:Mo,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Отношение Мыло/Основание,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Потенциал ионизации,эВ",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Происхождение,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Разветвленность радикала / радикалов,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Размер мицелл, нм",,
"Динамическая вязкость CCS -25°C, ASTM D5293","Содержание MgCO3, CaCO3, % масс.",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Содержание Азота,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Содержание Бора,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Содержание ароматики,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Содержание воды, % масс.",,
"Динамическая вязкость CCS -25°C, ASTM D5293","Содержание других элементов (например, бора)",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Содержание масла,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Содержание масла, % масс.",,
"Динамическая вязкость CCS -25°C, ASTM D5293","Содержание металла (Ca/Mg), % масс.",,
"Динамическая вязкость CCS -25°C, ASTM D5293","Содержание мыла, % масс.",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Содержание насыщ. у/в,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Содержание полимера,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Содержание серы, % масс.",,
"Динамическая вязкость CCS -25°C, ASTM D5293","Содержание серы, мг/кг",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Соотношение мономеров (EO:PO),,
"Динамическая вязкость CCS -25°C, ASTM D5293",Средневесовая масса,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Степень полисульфидности,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Стерический фактор, Å3",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Структура УВ-радикала,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Температура плавления, °C",,
"Динамическая вязкость CCS -25°C, ASTM D5293","Температура разложения, °C",,
"Динамическая вязкость CCS -25°C, ASTM D5293",Тип АО,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Тип лиганда,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Тип полимера,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Тип спиртового радикала,,
"Динамическая вязкость CCS -25°C, ASTM D5293",Тип сукцинимида,,
"Динамическая вязкость CCS -25°C, ASTM D5293","Химический потенциал, Дж/моль",,
"Динамическая вязкость CCS -25°C, ASTM D5293","Энергия ВЗМО, эВ",,
"Динамическая вязкость CCS -25°C, ASTM D5293","Энергия НСМО, эВ",,
"Динамическая вязкость CCS -25°C, ASTM D5293","Энергия диссоциации связи Х-Н, ккал/моль",,
"Динамическая вязкость CCS -30°C, ASTM D5293","Дипольный момент, Д",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Длина углеродной цепи,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Индекс полидисперсности,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Индекс стабильности, %",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Категория,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Кинематическая вязкость,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Кинематическая вязкость, при -30⁰С | ASTM D445",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Класс полиамина,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Класс субстрата,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Масса гидрофобного хвоста, г/моль",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Модификация,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Номер CAS,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Номер CAS / SMILES,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Отношение S:Mo,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Отношение Мыло/Основание,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Потенциал ионизации,эВ",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Происхождение,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Разветвленность радикала / радикалов,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Размер мицелл, нм",,
"Динамическая вязкость CCS -30°C, ASTM D5293","Содержание MgCO3, CaCO3, % масс.",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Содержание Азота,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Содержание Бора,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Содержание ароматики,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Содержание воды, % масс.",,
"Динамическая вязкость CCS -30°C, ASTM D5293","Содержание других элементов (например, бора)",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Содержание масла,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Содержание масла, % масс.",,
"Динамическая вязкость CCS -30°C, ASTM D5293","Содержание металла (Ca/Mg), % масс.",,
"Динамическая вязкость CCS -30°C, ASTM D5293","Содержание мыла, % масс.",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Содержание насыщ. у/в,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Содержание полимера,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Содержание серы, % масс.",,
"Динамическая вязкость CCS -30°C, ASTM D5293","Содержание серы, мг/кг",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Соотношение мономеров (EO:PO),,
"Динамическая вязкость CCS -30°C, ASTM D5293",Средневесовая масса,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Степень полисульфидности,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Стерический фактор, Å3",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Структура УВ-радикала,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Температура плавления, °C",,
"Динамическая вязкость CCS -30°C, ASTM D5293","Температура разложения, °C",,
"Динамическая вязкость CCS -30°C, ASTM D5293",Тип АО,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Тип лиганда,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Тип полимера,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Тип спиртового радикала,,
"Динамическая вязкость CCS -30°C, ASTM D5293",Тип сукцинимида,,
"Динамическая вязкость CCS -30°C, ASTM D5293","Химический потенциал, Дж/моль",,
"Динамическая вязкость CCS -30°C, ASTM D5293","Энергия ВЗМО, эВ",,
"Динамическая вязкость CCS -30°C, ASTM D5293","Энергия НСМО, эВ",,
"Динамическая вязкость CCS -30°C, ASTM D5293","Энергия диссоциации связи Х-Н, ккал/моль",,
"Динамическая вязкость CCS -35°C, ASTM D5293","Дипольный момент, Д",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Длина углеродной цепи,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Индекс полидисперсности,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Индекс стабильности, %",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Категория,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Кинематическая вязкость,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Кинематическая вязкость, при -30⁰С | ASTM D445",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Класс полиамина,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Класс субстрата,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Масса гидрофобного хвоста, г/моль",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Модификация,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Номер CAS,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Номер CAS / SMILES,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Отношение S:Mo,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Отношение Мыло/Основание,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Потенциал ионизации,эВ",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Происхождение,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Разветвленность радикала / радикалов,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Размер мицелл, нм",,
"Динамическая вязкость CCS -35°C, ASTM D5293","Содержание MgCO3, CaCO3, % масс.",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Содержание Азота,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Содержание Бора,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Содержание ароматики,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Содержание воды, % масс.",,
"Динамическая вязкость CCS -35°C, ASTM D5293","Содержание других элементов (например, бора)",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Содержание масла,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Содержание масла, % масс.",,
"Динамическая вязкость CCS -35°C, ASTM D5293","Содержание металла (Ca/Mg), % масс.",,
"Динамическая вязкость CCS -35°C, ASTM D5293","Содержание мыла, % масс.",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Содержание насыщ. у/в,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Содержание полимера,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Содержание серы, % масс.",,
"Динамическая вязкость CCS -35°C, ASTM D5293","Содержание серы, мг/кг",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Соотношение мономеров (EO:PO),,
"Динамическая вязкость CCS -35°C, ASTM D5293",Средневесовая масса,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Степень полисульфидности,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Стерический фактор, Å3",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Структура УВ-радикала,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Температура плавления, °C",,
"Динамическая вязкость CCS -35°C, ASTM D5293","Температура разложения, °C",,
"Динамическая вязкость CCS -35°C, ASTM D5293",Тип АО,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Тип лиганда,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Тип полимера,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Тип спиртового радикала,,
"Динамическая вязкость CCS -35°C, ASTM D5293",Тип сукцинимида,,
"Динамическая вязкость CCS -35°C, ASTM D5293","Химический потенциал, Дж/моль",,
"Динамическая вязкость CCS -35°C, ASTM D5293","Энергия ВЗМО, эВ",,
"Динамическая вязкость CCS -35°C, ASTM D5293","Энергия НСМО, эВ",,
"Динамическая вязкость CCS -35°C, ASTM D5293","Энергия диссоциации связи Х-Н, ккал/моль",,
"Дипольный момент, Д",Длина углеродной цепи,,
"Дипольный момент, Д","Индекс вязкости, ГОСТ 25371",,
"Дипольный момент, Д",Индекс полидисперсности,,
"Дипольный момент, Д","Индекс стабильности, %",,
"Дипольный момент, Д","Испаряемость по NOACK, ASTM D5800",,
"Дипольный момент, Д",Категория,,
"Дипольный момент, Д",Кинематическая вязкость,,
"Дипольный момент, Д","Кинематическая вязкость, при -30⁰С | ASTM D445",,
"Дипольный момент, Д","Кинематическая вязкость, при 100°C, ASTM D445",,
"Дипольный момент, Д","Кинематическая вязкость, при 40°C, ASTM D445",,
"Дипольный момент, Д","Кислотное число, ГОСТ 11362",,
"Дипольный момент, Д",Класс полиамина,,
"Дипольный момент, Д",Класс субстрата,,
"Дипольный момент, Д","Масса гидрофобного хвоста, г/моль",,
"Дипольный момент, Д",Массовая доля кальция | ASTM D6481,,
"Дипольный момент, Д","Массовая доля кальция, ASTM D6481",,
"Дипольный момент, Д",Массовая доля серы | ASTM D6481,,
"Дипольный момент, Д","Массовая доля серы, ASTM D6481",,
"Дипольный момент, Д","Массовая доля сульфатной золы, ГОСТ 12417",,
"Дипольный момент, Д",Массовая доля фосфора | ASTM D6481,,
"Дипольный момент, Д","Массовая доля фосфора, ASTM D6481",,
"Дипольный момент, Д",Массовая доля цинка | ASTM D6481,,
"Дипольный момент, Д","Массовая доля цинка, ASTM D6481",,
"Дипольный момент, Д",Модификация,,
"Дипольный момент, Д",Номер CAS,,
"Дипольный момент, Д",Номер CAS / SMILES,,
"Дипольный момент, Д",Общее содержание азота | ASTM D3228,,
"Дипольный момент, Д",Определение содержания воды методом Карла Фишера | ASTM D 6304,,
"Дипольный момент, Д",Отношение S:Mo,,
"Дипольный момент, Д",Отношение Мыло/Основание,,
"Дипольный момент, Д","Плотность при 15°С, ASTM D4052",,
"Дипольный момент, Д","Плотность при 20°С, ASTM D4052",,
"Дипольный момент, Д",Последовательность 1 | ASTM D892,,
"Дипольный момент, Д",Последовательность 2 | ASTM D892,,
"Дипольный момент, Д",Последовательность 3 | ASTM D892,,
"Дипольный момент, Д","Потенциал ионизации,эВ",,
"Дипольный момент, Д",Происхождение,,
"Дипольный момент, Д",Разветвленность радикала / радикалов,,
"Дипольный момент, Д","Размер мицелл, нм",,
"Дипольный момент, Д","Содержание MgCO3, CaCO3, % масс.",,
"Дипольный момент, Д",Содержание Азота,,
"Дипольный момент, Д",Содержание Бора,,
"Дипольный момент, Д",Содержание ароматики,,
"Дипольный момент, Д","Содержание воды, % масс.",,
"Дипольный момент, Д","Содержание других элементов (например, бора)",,
"Дипольный момент, Д",Содержание масла,,
"Дипольный момент, Д","Содержание масла, % масс.",,
"Дипольный момент, Д","Содержание металла (Ca/Mg), % масс.",,
"Дипольный момент, Д","Содержание мыла, % масс.",,
"Дипольный момент, Д",Содержание насыщ. у/в,,
"Дипольный момент, Д",Содержание полимера,,
"Дипольный момент, Д","Содержание серы, % масс.",,
"Дипольный момент, Д","Содержание серы, мг/кг",,
"Дипольный момент, Д",Соотношение мономеров (EO:PO),,
"Дипольный момент, Д",Средневесовая масса,,
"Дипольный момент, Д",Степень полисульфидности,,
"Дипольный момент, Д","Стерический фактор, Å3",,
"Дипольный момент, Д",Структура УВ-радикала,,
"Дипольный момент, Д","Температура застывания, ГОСТ 20287, метод Б",,
"Дипольный момент, Д","Температура плавления, °C",,
"Дипольный момент, Д",Температура проведения теста | -,,
"Дипольный момент, Д","Температура разложения, °C",,
"Дипольный момент, Д",Тип АО,,
"Дипольный момент, Д",Тип лиганда,,
"Дипольный момент, Д",Тип полимера,,
"Дипольный момент, Д",Тип спиртового радикала,,
"Дипольный момент, Д",Тип сукцинимида,,
"Дипольный момент, Д","Химический потенциал, Дж/моль",,
"Дипольный момент, Д",Цвет | ASTM D1500,,
"Дипольный момент, Д",Цвет Сейболт | -,,
"Дипольный момент, Д","Щелочное число, ASTM D2896",,
"Дипольный момент, Д","Щелочное число, ГОСТ 11362",,
"Дипольный момент, Д","Энергия ВЗМО, эВ",,
"Дипольный момент, Д","Энергия НСМО, эВ",,
"Дипольный момент, Д","Энергия диссоциации связи Х-Н, ккал/моль",,
Длина углеродной цепи,"Индекс вязкости, ГОСТ 25371",,
Длина углеродной цепи,Индекс полидисперсности,,
Длина углеродной цепи,"Индекс стабильности, %",,
Длина углеродной цепи,"Испаряемость по NOACK, ASTM D5800",,
Длина углеродной цепи,Категория,,
Длина углеродной цепи,Кинематическая вязкость,,
Длина углеродной цепи,"Кинематическая вязкость, при -30⁰С | ASTM D445",,
Длина углеродной цепи,"Кинематическая вязкость, при 100°C, ASTM D445",,
Длина углеродной цепи,"Кинематическая вязкость, при 40°C, ASTM D445",,
Длина углеродной цепи,"Кислотное число, ГОСТ 11362",,
Длина углеродной цепи,Класс полиамина,,
Длина углеродной цепи,Класс субстрата,,
Длина углеродной цепи,"Масса гидрофобного хвоста, г/моль",,
Длина углеродной цепи,Массовая доля кальция | ASTM D6481,,
Длина углеродной цепи,"Массовая доля кальция, ASTM D6481",,
Длина углеродной цепи,Массовая доля серы | ASTM D6481,,
Длина углеродной цепи,"Массовая доля серы, ASTM D6481",,
Длина углеродной цепи,"Массовая доля сульфатной золы, ГОСТ 12417",,
Длина углеродной цепи,Массовая доля фосфора | ASTM D6481,,
Длина углеродной цепи,"Массовая доля фосфора, ASTM D6481",,
Длина углеродной цепи,Массовая доля цинка | ASTM D6481,,
Длина углеродной цепи,"Массовая доля цинка, ASTM D6481",,
Длина углеродной цепи,Модификация,,
Длина углеродной цепи,Номер CAS,,
Длина углеродной цепи,Номер CAS / SMILES,,
Длина углеродной цепи,Общее содержание азота | ASTM D3228,,
Длина углеродной цепи,Определение содержания воды методом Карла Фишера | ASTM D 6304,,
Длина углеродной цепи,Отношение S:Mo,,
Длина углеродной цепи,Отношение Мыло/Основание,,
Длина углеродной цепи,"Плотность при 15°С, ASTM D4052",,
Длина углеродной цепи,"Плотность при 20°С, ASTM D4052",,
Длина углеродной цепи,Последовательность 1 | ASTM D892,,
Длина углеродной цепи,Последовательность 2 | ASTM D892,,
Длина углеродной цепи,Последовательность 3 | ASTM D892,,
Длина углеродной цепи,"Потенциал ионизации,эВ",,
Длина углеродной цепи,Происхождение,,
Длина углеродной цепи,Разветвленность радикала / радикалов,,
Длина углеродной цепи,"Размер мицелл, нм",,
Длина углеродной цепи,"Содержание MgCO3, CaCO3, % масс.",,
Длина углеродной цепи,Содержание Азота,,
Длина углеродной цепи,Содержание Бора,,
Длина углеродной цепи,Содержание ароматики,,
Длина углеродной цепи,"Содержание воды, % масс.",,
Длина углеродной цепи,"Содержание других элементов (например, бора)",,
Длина углеродной цепи,Содержание масла,,
Длина углеродной цепи,"Содержание масла, % масс.",,
Длина углеродной цепи,"Содержание металла (Ca/Mg), % масс.",,
Длина углеродной цепи,"Содержание мыла, % масс.",,
Длина углеродной цепи,Содержание насыщ. у/в,,
Длина углеродной цепи,Содержание полимера,,
Длина углеродной цепи,"Содержание серы, % масс.",,
Длина углеродной цепи,"Содержание серы, мг/кг",,
Длина углеродной цепи,Соотношение мономеров (EO:PO),,
Длина углеродной цепи,Средневесовая масса,,
Длина углеродной цепи,Степень полисульфидности,,
Длина углеродной цепи,"Стерический фактор, Å3",,
Длина углеродной цепи,Структура УВ-радикала,,
Длина углеродной цепи,"Температура застывания, ГОСТ 20287, метод Б",,
Длина углеродной цепи,"Температура плавления, °C",,
Длина углеродной цепи,Температура проведения теста | -,,
Длина углеродной цепи,"Температура разложения, °C",,
Длина углеродной цепи,Тип АО,,
Длина углеродной цепи,Тип лиганда,,
Длина углеродной цепи,Тип полимера,,
Длина углеродной цепи,Тип спиртового радикала,,
Длина углеродной цепи,Тип сукцинимида,,
Длина углеродной цепи,"Химический потенциал, Дж/моль",,
Длина углеродной цепи,Цвет | ASTM D1500,,
Длина углеродной цепи,Цвет Сейболт | -,,
Длина углеродной цепи,"Щелочное число, ASTM D2896",,
Длина углеродной цепи,"Щелочное число, ГОСТ 11362",,
Длина углеродной цепи,"Энергия ВЗМО, эВ",,
Длина углеродной цепи,"Энергия НСМО, эВ",,
Длина углеродной цепи,"Энергия диссоциации связи Х-Н, ккал/моль",,
"Индекс вязкости, ГОСТ 25371",Индекс полидисперсности,,
"Индекс вязкости, ГОСТ 25371","Индекс стабильности, %",,
"Индекс вязкости, ГОСТ 25371",Категория,,
"Индекс вязкости, ГОСТ 25371",Кинематическая вязкость,,
"Индекс вязкости, ГОСТ 25371","Кинематическая вязкость, при -30⁰С | ASTM D445",,
"Индекс вязкости, ГОСТ 25371",Класс полиамина,,
"Индекс вязкости, ГОСТ 25371",Класс субстрата,,
"Индекс вязкости, ГОСТ 25371","Масса гидрофобного хвоста, г/моль",,
"Индекс вязкости, ГОСТ 25371",Модификация,,
"Индекс вязкости, ГОСТ 25371",Номер CAS,,
"Индекс вязкости, ГОСТ 25371",Номер CAS / SMILES,,
"Индекс вязкости, ГОСТ 25371",Отношение S:Mo,,
"Индекс вязкости, ГОСТ 25371",Отношение Мыло/Основание,,
"Индекс вязкости, ГОСТ 25371","Потенциал ионизации,эВ",,
"Индекс вязкости, ГОСТ 25371",Происхождение,,
"Индекс вязкости, ГОСТ 25371",Разветвленность радикала / радикалов,,
"Индекс вязкости, ГОСТ 25371","Размер мицелл, нм",,
"Индекс вязкости, ГОСТ 25371","Содержание MgCO3, CaCO3, % масс.",,
"Индекс вязкости, ГОСТ 25371",Содержание Азота,,
"Индекс вязкости, ГОСТ 25371",Содержание Бора,,
"Индекс вязкости, ГОСТ 25371",Содержание ароматики,,
"Индекс вязкости, ГОСТ 25371","Содержание воды, % масс.",,
"Индекс вязкости, ГОСТ 25371","Содержание других элементов (например, бора)",,
"Индекс вязкости, ГОСТ 25371",Содержание масла,,
"Индекс вязкости, ГОСТ 25371","Содержание масла, % масс.",,
"Индекс вязкости, ГОСТ 25371","Содержание металла (Ca/Mg), % масс.",,
"Индекс вязкости, ГОСТ 25371","Содержание мыла, % масс.",,
"Индекс вязкости, ГОСТ 25371",Содержание насыщ. у/в,,
"Индекс вязкости, ГОСТ 25371",Содержание полимера,,
"Индекс вязкости, ГОСТ 25371","Содержание серы, % масс.",,
"Индекс вязкости, ГОСТ 25371","Содержание серы, мг/кг",,
"Индекс вязкости, ГОСТ 25371",Соотношение мономеров (EO:PO),,
"Индекс вязкости, ГОСТ 25371",Средневесовая масса,,
"Индекс вязкости, ГОСТ 25371",Степень полисульфидности,,
"Индекс вязкости, ГОСТ 25371","Стерический фактор, Å3",,
"Индекс вязкости, ГОСТ 25371",Структура УВ-радикала,,
"Индекс вязкости, ГОСТ 25371","Температура плавления, °C",,
"Индекс вязкости, ГОСТ 25371","Температура разложения, °C",,
"Индекс вязкости, ГОСТ 25371",Тип АО,,
"Индекс вязкости, ГОСТ 25371",Тип лиганда,,
"Индекс вязкости, ГОСТ 25371",Тип полимера,,
"Индекс вязкости, ГОСТ 25371",Тип спиртового радикала,,
"Индекс вязкости, ГОСТ 25371",Тип сукцинимида,,
"Индекс вязкости, ГОСТ 25371","Химический потенциал, Дж/моль",,
"Индекс вязкости, ГОСТ 25371","Энергия ВЗМО, эВ",,
"Индекс вязкости, ГОСТ 25371","Энергия НСМО, эВ",,
"Индекс вязкости, ГОСТ 25371","Энергия диссоциации связи Х-Н, ккал/моль",,
Индекс полидисперсности,"Индекс стабильности, %",,
Индекс полидисперсности,"Испаряемость по NOACK, ASTM D5800",,
Индекс полидисперсности,Категория,,
Индекс полидисперсности,Кинематическая вязкость,,
Индекс полидисперсности,"Кинематическая вязкость, при -30⁰С | ASTM D445",,
Индекс полидисперсности,"Кинематическая вязкость, при 100°C, ASTM D445",,
Индекс полидисперсности,"Кинематическая вязкость, при 40°C, ASTM D445",,
Индекс полидисперсности,"Кислотное число, ГОСТ 11362",,
Индекс полидисперсности,Класс полиамина,,
Индекс полидисперсности,Класс субстрата,,
Индекс полидисперсности,"Масса гидрофобного хвоста, г/моль",,
Индекс полидисперсности,Массовая доля кальция | ASTM D6481,,
Индекс полидисперсности,"Массовая доля кальция, ASTM D6481",,
Индекс полидисперсности,Массовая доля серы | ASTM D6481,,
Индекс полидисперсности,"Массовая доля серы, ASTM D6481",,
Индекс полидисперсности,"Массовая доля сульфатной золы, ГОСТ 12417",,
Индекс полидисперсности,Массовая доля фосфора | ASTM D6481,,
Индекс полидисперсности,"Массовая доля фосфора, ASTM D6481",,
Индекс полидисперсности,Массовая доля цинка | ASTM D6481,,
Индекс полидисперсности,"Массовая доля цинка, ASTM D6481",,
Индекс полидисперсности,Модификация,,
Индекс полидисперсности,Номер CAS,,
Индекс полидисперсности,Номер CAS / SMILES,,
Индекс полидисперсности,Общее содержание азота | ASTM D3228,,
Индекс полидисперсности,Определение содержания воды методом Карла Фишера | ASTM D 6304,,
Индекс полидисперсности,Отношение S:Mo,,
Индекс полидисперсности,Отношение Мыло/Основание,,
Индекс полидисперсности,"Плотность при 15°С, ASTM D4052",,
Индекс полидисперсности,"Плотность при 20°С, ASTM D4052",,
Индекс полидисперсности,Последовательность 1 | ASTM D892,,
Индекс полидисперсности,Последовательность 2 | ASTM D892,,
Индекс полидисперсности,Последовательность 3 | ASTM D892,,
Индекс полидисперсности,"Потенциал ионизации,эВ",,
Индекс полидисперсности,Происхождение,,
Индекс полидисперсности,Разветвленность радикала / радикалов,,
Индекс полидисперсности,"Размер мицелл, нм",,
Индекс полидисперсности,"Содержание MgCO3, CaCO3, % масс.",,
Индекс полидисперсности,Содержание Азота,,
Индекс полидисперсности,Содержание Бора,,
Индекс полидисперсности,Содержание ароматики,,
